Source,Target,Weight
"For Equal Rights Educational Center NGO, Yerevan (Armenia)","Open Society Foundations–Armenia, Yerevan (Armenia)",1
"For Equal Rights Educational Center NGO, Yerevan (Armenia)","Pink Human Rights Defender NGO, Yerevan (Armenia)",1
"For Equal Rights Educational Center NGO, Yerevan (Armenia)","Real World, Real People NGO, Yerevan (Armenia)",1
"For Equal Rights Educational Center NGO, Yerevan (Armenia)","Social justice NGO, Yerevan (Armenia)",1
"For Equal Rights Educational Center NGO, Yerevan (Armenia)","Spitak Helsinki Group Human Rights NGO, Spitak (Armenia)",1
"For Equal Rights Educational Center NGO, Yerevan (Armenia)","Transparency International Anticorruption Center, Yerevan (Armenia)",1
"For Equal Rights Educational Center NGO, Yerevan (Armenia)","We Plus Social NGO, Gyumri (Armenia)",1
"For Equal Rights Educational Center NGO, Yerevan (Armenia)","Women's Empowerment Center' NGO, Yerevan (Armenia)",1
"For Equal Rights Educational Center NGO, Yerevan (Armenia)","Youth Avangard NGO, Yerevan (Armenia)",1
"For Equal Rights Educational Center NGO, Yerevan (Armenia)",Youth Syunik Youth NGO,1
"Gavar Civic Youth Center NGO, Gavar (Armenia)","Helsinki Citizens’ Assembly–Vanadzor, Vanadzor (Armenia)",1
"Gavar Civic Youth Center NGO, Gavar (Armenia)","Helsinki Committee of Armenia Human Rights Defender NGO, Yerevan (Armenia)",1
"Gavar Civic Youth Center NGO, Gavar (Armenia)","Human Rights Research Center NGO, Yerevan (Armenia)",1
"Gavar Civic Youth Center NGO, Gavar (Armenia)","Institute of Migration and Social Changes, Yerevan (Armenia)",1
"For Equal Rights Educational Center NGO, Yerevan (Armenia)","Gavar Civic Youth Center NGO, Gavar (Armenia)",1
"Equal Rights Trust, London (United Kingdom)","Non-Discrimination and Equality Coalition, Yerevan (Armenia)",1
"Gavar Civic Youth Center NGO, Gavar (Armenia)","Iravates Club NGO, Hrazdan (Armenia)",1
Ecolur Informational NGO,Youth Syunik Youth NGO,1
Ecological Right NGO,"Women's Empowerment Center' NGO, Yerevan (Armenia)",1
Ecological Right NGO,"Youth Avangard NGO, Yerevan (Armenia)",1
Ecological Right NGO,Youth Syunik Youth NGO,1
Ecolur Informational NGO,"For Equal Rights Educational Center NGO, Yerevan (Armenia)",1
Ecolur Informational NGO,"Gavar Civic Youth Center NGO, Gavar (Armenia)",1
Ecolur Informational NGO,"Helsinki Citizens’ Assembly–Vanadzor, Vanadzor (Armenia)",1
Ecolur Informational NGO,"Helsinki Committee of Armenia Human Rights Defender NGO, Yerevan (Armenia)",1
Ecolur Informational NGO,"Human Rights Research Center NGO, Yerevan (Armenia)",1
Ecolur Informational NGO,"Institute of Migration and Social Changes, Yerevan (Armenia)",1
Ecolur Informational NGO,"Institute of Public Policy, Yerevan (Armenia)",1
Ecolur Informational NGO,"Iravates Club NGO, Hrazdan (Armenia)",1
Ecolur Informational NGO,"Journalists' Club Asparez, Gyumri (Armenia)",1
Ecolur Informational NGO,"Khoran Ard Intellectual NGO, Gyumri (Armenia)",1
Ecolur Informational NGO,"Martuni Women's Community Council NGO, Martuni (Armenia)",1
Ecolur Informational NGO,"Mission Armenia NGO, Yerevan (Armenia)",1
Ecolur Informational NGO,"New Generation Humanitarian NGO, Yerevan (Armenia)",1
Ecolur Informational NGO,"Open Society Foundations–Armenia, Yerevan (Armenia)",1
Ecolur Informational NGO,"Pink Human Rights Defender NGO, Yerevan (Armenia)",1
Ecolur Informational NGO,"Real World, Real People NGO, Yerevan (Armenia)",1
Ecolur Informational NGO,"Social justice NGO, Yerevan (Armenia)",1
Ecolur Informational NGO,"Spitak Helsinki Group Human Rights NGO, Spitak (Armenia)",1
Ecolur Informational NGO,"Transparency International Anticorruption Center, Yerevan (Armenia)",1
Ecolur Informational NGO,"We Plus Social NGO, Gyumri (Armenia)",1
Ecolur Informational NGO,"Women's Empowerment Center' NGO, Yerevan (Armenia)",1
Ecolur Informational NGO,"Youth Avangard NGO, Yerevan (Armenia)",1
"Gavar Civic Youth Center NGO, Gavar (Armenia)","Institute of Public Policy, Yerevan (Armenia)",1
"Gavar Civic Youth Center NGO, Gavar (Armenia)","Journalists' Club Asparez, Gyumri (Armenia)",1
Ecological Right NGO,"Transparency International Anticorruption Center, Yerevan (Armenia)",1
"Goris Press Club, Goris (Armenia)","Peace Dialogue NGO, Vanadzor (Armenia), Pink Human Rights Defender NGO, Yerevan (Armenia)",1
"Goris Press Club, Goris (Armenia)","Sexual Assault Crisis Center NGO, Yerevan (Armenia)",1
"Goris Press Club, Goris (Armenia)","Society Without Violence NGO, Yerevan (Armenia)",1
"Goris Press Club, Goris (Armenia)","Spitak Helsinki Group Human Rights NGO, Spitak (Armenia)",1
"Goris Press Club, Goris (Armenia)","Transparency International Anticorruption Center, Yerevan (Armenia)",1
"Goris Press Club, Goris (Armenia)","Union of Informed Citizens Consulting NGO, Yerevan (Armenia)",1
"Goris Press Club, Goris (Armenia)","United Nations Association of Armenia, Yerevan (Armenia)",1
"Goris Press Club, Goris (Armenia)","We Plus Social NGO, Gyumri (Armenia)",1
"Goris Press Club, Goris (Armenia)","Women's Resource Center NGO, Yerevan (Armenia)",1
"Goris Press Club, Goris (Armenia)","Women's Support Center NGO, Yerevan (Armenia)",1
"Goris Press Club, Goris (Armenia)",Yezidi Center for Human Rights Human Rights Defender NGO,1
"Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)","Helsinki Association for Human Rights NGO, Yerevan (Armenia)",1
"Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)","Helsinki Citizens’ Assembly–Vanadzor, Vanadzor (Armenia)",1
"Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)","Helsinki Committee of Armenia Human Rights Defender NGO, Yerevan (Armenia)",1
"Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)","Human Rights Research Center NGO, Yerevan (Armenia)",1
"Advocates for Human Rights, Minneapolis (United States of America)","Women’s Resource Center Armenia, Yerevan (Armenia)",1
"Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)","Journalists' Club Asparez, Gyumri (Armenia)",1
"Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)","Khoran Ard Intellectual NGO, Gyumri (Armenia)",1
"Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)",Law Development and Protection Foundation,1
"Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)","Legal Analyses and Development Center, Yerevan (Armenia)",1
"Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)","Mission Armenia NGO, Yerevan (Armenia)",1
"Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)","New Generation Humanitarian NGO, Yerevan (Armenia)",1
"Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)","Non-Discrimination and Equality Coalition NGO, Yerevan (Armenia)",1
"Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)","Open Society Foundations–Armenia, Yerevan (Armenia)",1
"Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)","Peace Dialogue NGO, Vanadzor (Armenia), Pink Human Rights Defender NGO, Yerevan (Armenia)",1
"Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)","Protection of Rights without Borders NGO, Yerevan (Armenia)",1
"Goris Press Club, Goris (Armenia)","Protection of Rights without Borders NGO, Yerevan (Armenia)",1
"Goris Press Club, Goris (Armenia)","Open Society Foundations–Armenia, Yerevan (Armenia)",1
"Gavar Civic Youth Center NGO, Gavar (Armenia)","Khoran Ard Intellectual NGO, Gyumri (Armenia)",1
"Goris Press Club, Goris (Armenia)","Non-Discrimination and Equality Coalition NGO, Yerevan (Armenia)",1
"Gavar Civic Youth Center NGO, Gavar (Armenia)","Martuni Women's Community Council NGO, Martuni (Armenia)",1
"Gavar Civic Youth Center NGO, Gavar (Armenia)","Mission Armenia NGO, Yerevan (Armenia)",1
"Gavar Civic Youth Center NGO, Gavar (Armenia)","New Generation Humanitarian NGO, Yerevan (Armenia)",1
"Gavar Civic Youth Center NGO, Gavar (Armenia)","Open Society Foundations–Armenia, Yerevan (Armenia)",1
"Gavar Civic Youth Center NGO, Gavar (Armenia)","Pink Human Rights Defender NGO, Yerevan (Armenia)",1
"Gavar Civic Youth Center NGO, Gavar (Armenia)","Real World, Real People NGO, Yerevan (Armenia)",1
"Gavar Civic Youth Center NGO, Gavar (Armenia)","Social justice NGO, Yerevan (Armenia)",1
"Gavar Civic Youth Center NGO, Gavar (Armenia)","Spitak Helsinki Group Human Rights NGO, Spitak (Armenia)",1
"Gavar Civic Youth Center NGO, Gavar (Armenia)","Transparency International Anticorruption Center, Yerevan (Armenia)",1
"Gavar Civic Youth Center NGO, Gavar (Armenia)","We Plus Social NGO, Gyumri (Armenia)",1
"Gavar Civic Youth Center NGO, Gavar (Armenia)","Women's Empowerment Center' NGO, Yerevan (Armenia)",1
"Gavar Civic Youth Center NGO, Gavar (Armenia)","Youth Avangard NGO, Yerevan (Armenia)",1
"Gavar Civic Youth Center NGO, Gavar (Armenia)",Youth Syunik Youth NGO,1
"Goris Press Club, Goris (Armenia)","Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)",1
"Goris Press Club, Goris (Armenia)","Helsinki Association for Human Rights NGO, Yerevan (Armenia)",1
"Goris Press Club, Goris (Armenia)","Helsinki Citizens’ Assembly–Vanadzor, Vanadzor (Armenia)",1
"Goris Press Club, Goris (Armenia)","Helsinki Committee of Armenia Human Rights Defender NGO, Yerevan (Armenia)",1
"Goris Press Club, Goris (Armenia)","Human Rights Research Center NGO, Yerevan (Armenia)",1
"Goris Press Club, Goris (Armenia)","Institute of Public Policy, Yerevan (Armenia)",1
"Goris Press Club, Goris (Armenia)","Journalists' Club Asparez, Gyumri (Armenia)",1
"Goris Press Club, Goris (Armenia)","Khoran Ard Intellectual NGO, Gyumri (Armenia)",1
"Goris Press Club, Goris (Armenia)",Law Development and Protection Foundation,1
"Goris Press Club, Goris (Armenia)","Legal Analyses and Development Center, Yerevan (Armenia)",1
"Goris Press Club, Goris (Armenia)","Mission Armenia NGO, Yerevan (Armenia)",1
"Goris Press Club, Goris (Armenia)","New Generation Humanitarian NGO, Yerevan (Armenia)",1
Ecological Right NGO,"We Plus Social NGO, Gyumri (Armenia)",1
Ecological Right NGO,"Spitak Helsinki Group Human Rights NGO, Spitak (Armenia)",1
CineMart Youth NGO,"Iravates Club NGO, Hrazdan (Armenia)",1
Civic Development Educational and Research NGO,"Khoran Ard Intellectual NGO, Gyumri (Armenia)",1
Civic Development Educational and Research NGO,"Mission Armenia NGO, Yerevan (Armenia)",1
Civic Development Educational and Research NGO,"New Generation Humanitarian NGO, Yerevan (Armenia)",1
Civic Development Educational and Research NGO,"Open Society Foundations–Armenia, Yerevan (Armenia)",1
Civic Development Educational and Research NGO,"Pink Human Rights Defender NGO, Yerevan (Armenia)",1
Civic Development Educational and Research NGO,"Real World, Real People NGO, Yerevan (Armenia)",1
Civic Development Educational and Research NGO,"Social justice NGO, Yerevan (Armenia)",1
Civic Development Educational and Research NGO,"Spitak Helsinki Group Human Rights NGO, Spitak (Armenia)",1
Civic Development Educational and Research NGO,"Transparency International Anticorruption Center, Yerevan (Armenia)",1
Civic Development Educational and Research NGO,"We Plus Social NGO, Gyumri (Armenia)",1
Civic Development Educational and Research NGO,"Women's Empowerment Center' NGO, Yerevan (Armenia)",1
Civic Development Educational and Research NGO,"Youth Avangard NGO, Yerevan (Armenia)",1
Civic Development Educational and Research NGO,Youth Syunik Youth NGO,1
Civil Youth Center NGO,Ecological Right NGO,1
Civil Youth Center NGO,Ecolur Informational NGO,1
Civil Youth Center NGO,"For Equal Rights Educational Center NGO, Yerevan (Armenia)",1
Civil Youth Center NGO,"Gavar Civic Youth Center NGO, Gavar (Armenia)",1
Civil Youth Center NGO,"Helsinki Citizens’ Assembly–Vanadzor, Vanadzor (Armenia)",1
Civil Youth Center NGO,"Helsinki Committee of Armenia Human Rights Defender NGO, Yerevan (Armenia)",1
Civil Youth Center NGO,"Human Rights Research Center NGO, Yerevan (Armenia)",1
Civil Youth Center NGO,"Institute of Migration and Social Changes, Yerevan (Armenia)",1
Civil Youth Center NGO,"Institute of Public Policy, Yerevan (Armenia)",1
Civil Youth Center NGO,"Iravates Club NGO, Hrazdan (Armenia)",1
Civil Youth Center NGO,"Journalists' Club Asparez, Gyumri (Armenia)",1
Civil Youth Center NGO,"Khoran Ard Intellectual NGO, Gyumri (Armenia)",1
Civil Youth Center NGO,"Martuni Women's Community Council NGO, Martuni (Armenia)",1
Civic Development Educational and Research NGO,"Martuni Women's Community Council NGO, Martuni (Armenia)",1
Civic Development Educational and Research NGO,"Journalists' Club Asparez, Gyumri (Armenia)",1
Civil Youth Center NGO,"New Generation Humanitarian NGO, Yerevan (Armenia)",1
Civic Development Educational and Research NGO,"Iravates Club NGO, Hrazdan (Armenia)",1
CineMart Youth NGO,"Journalists' Club Asparez, Gyumri (Armenia)",1
CineMart Youth NGO,"Khoran Ard Intellectual NGO, Gyumri (Armenia)",1
CineMart Youth NGO,"Martuni Women's Community Council NGO, Martuni (Armenia)",1
CineMart Youth NGO,"Mission Armenia NGO, Yerevan (Armenia)",1
CineMart Youth NGO,"New Generation Humanitarian NGO, Yerevan (Armenia)",1
CineMart Youth NGO,"Open Society Foundations–Armenia, Yerevan (Armenia)",1
CineMart Youth NGO,"Pink Human Rights Defender NGO, Yerevan (Armenia)",1
CineMart Youth NGO,"Real World, Real People NGO, Yerevan (Armenia)",1
CineMart Youth NGO,"Social justice NGO, Yerevan (Armenia)",1
CineMart Youth NGO,"Spitak Helsinki Group Human Rights NGO, Spitak (Armenia)",1
CineMart Youth NGO,"Transparency International Anticorruption Center, Yerevan (Armenia)",1
CineMart Youth NGO,"We Plus Social NGO, Gyumri (Armenia)",1
CineMart Youth NGO,"Women's Empowerment Center' NGO, Yerevan (Armenia)",1
CineMart Youth NGO,"Youth Avangard NGO, Yerevan (Armenia)",1
CineMart Youth NGO,Youth Syunik Youth NGO,1
Civic Development Educational and Research NGO,Civil Youth Center NGO,1
Civic Development Educational and Research NGO,Ecological Right NGO,1
Civic Development Educational and Research NGO,Ecolur Informational NGO,1
Civic Development Educational and Research NGO,"For Equal Rights Educational Center NGO, Yerevan (Armenia)",1
Civic Development Educational and Research NGO,"Gavar Civic Youth Center NGO, Gavar (Armenia)",1
Civic Development Educational and Research NGO,"Helsinki Citizens’ Assembly–Vanadzor, Vanadzor (Armenia)",1
Civic Development Educational and Research NGO,"Helsinki Committee of Armenia Human Rights Defender NGO, Yerevan (Armenia)",1
Civic Development Educational and Research NGO,"Human Rights Research Center NGO, Yerevan (Armenia)",1
Civic Development Educational and Research NGO,"Institute of Migration and Social Changes, Yerevan (Armenia)",1
Civic Development Educational and Research NGO,"Institute of Public Policy, Yerevan (Armenia)",1
Civil Youth Center NGO,"Mission Armenia NGO, Yerevan (Armenia)",1
Civil Youth Center NGO,"Open Society Foundations–Armenia, Yerevan (Armenia)",1
Ecological Right NGO,"Social justice NGO, Yerevan (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","Spitak Helsinki Group Human Rights NGO, Spitak (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","Union of Informed Citizens Consulting NGO, Yerevan (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","United Nations Association of Armenia, Yerevan (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","We Plus Social NGO, Gyumri (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","Women's Resource Center NGO, Yerevan (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","Women's Support Center NGO, Yerevan (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)",Yezidi Center for Human Rights Human Rights Defender NGO,1
"ECPAT International, Bangkok (Thailand)","Hope & Help, Yerevan (Armenia)",1
Eastern European Coalition of LGBT+ Equality,"Pink Armenia, Yerevan (Armenia)",1
Ecological Right NGO,Ecolur Informational NGO,1
Ecological Right NGO,"For Equal Rights Educational Center NGO, Yerevan (Armenia)",1
Ecological Right NGO,"Gavar Civic Youth Center NGO, Gavar (Armenia)",1
Ecological Right NGO,"Helsinki Citizens’ Assembly–Vanadzor, Vanadzor (Armenia)",1
Ecological Right NGO,"Helsinki Committee of Armenia Human Rights Defender NGO, Yerevan (Armenia)",1
Ecological Right NGO,"Human Rights Research Center NGO, Yerevan (Armenia)",1
Ecological Right NGO,"Institute of Migration and Social Changes, Yerevan (Armenia)",1
Ecological Right NGO,"Institute of Public Policy, Yerevan (Armenia)",1
Ecological Right NGO,"Iravates Club NGO, Hrazdan (Armenia)",1
Ecological Right NGO,"Journalists' Club Asparez, Gyumri (Armenia)",1
Ecological Right NGO,"Khoran Ard Intellectual NGO, Gyumri (Armenia)",1
Ecological Right NGO,"Martuni Women's Community Council NGO, Martuni (Armenia)",1
Ecological Right NGO,"Mission Armenia NGO, Yerevan (Armenia)",1
Ecological Right NGO,"New Generation Humanitarian NGO, Yerevan (Armenia)",1
Ecological Right NGO,"Open Society Foundations–Armenia, Yerevan (Armenia)",1
Ecological Right NGO,"Pink Human Rights Defender NGO, Yerevan (Armenia)",1
Ecological Right NGO,"Real World, Real People NGO, Yerevan (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","Transparency International Anticorruption Center, Yerevan (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","Society Without Violence NGO, Yerevan (Armenia)",1
Civil Youth Center NGO,"Pink Human Rights Defender NGO, Yerevan (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","Sexual Assault Crisis Center NGO, Yerevan (Armenia)",1
Civil Youth Center NGO,"Real World, Real People NGO, Yerevan (Armenia)",1
Civil Youth Center NGO,"Social justice NGO, Yerevan (Armenia)",1
Civil Youth Center NGO,"Spitak Helsinki Group Human Rights NGO, Spitak (Armenia)",1
Civil Youth Center NGO,"Transparency International Anticorruption Center, Yerevan (Armenia)",1
Civil Youth Center NGO,"We Plus Social NGO, Gyumri (Armenia)",1
Civil Youth Center NGO,"Women's Empowerment Center' NGO, Yerevan (Armenia)",1
Civil Youth Center NGO,"Youth Avangard NGO, Yerevan (Armenia)",1
Civil Youth Center NGO,Youth Syunik Youth NGO,1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","Goris Press Club, Goris (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","Group of Public Monitors Implementing Supervision over the Criminal-Executive Institutions and Bodies of the Ministry of Justice of RA, Yerevan (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","Helsinki Association for Human Rights NGO, Yerevan (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","Helsinki Citizens’ Assembly–Vanadzor, Vanadzor (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","Helsinki Committee of Armenia Human Rights Defender NGO, Yerevan (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","Human Rights Research Center NGO, Yerevan (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","Institute of Public Policy, Yerevan (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","Journalists' Club Asparez, Gyumri (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","Khoran Ard Intellectual NGO, Gyumri (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)",Law Development and Protection Foundation,1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","Legal Analyses and Development Center, Yerevan (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","Mission Armenia NGO, Yerevan (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","New Generation Humanitarian NGO, Yerevan (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","Non-Discrimination and Equality Coalition NGO, Yerevan (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","Open Society Foundations–Armenia, Yerevan (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","Peace Dialogue NGO, Vanadzor (Armenia), Pink Human Rights Defender NGO, Yerevan (Armenia)",1
"Coalition to Stop Violence Against Women, Yerevan (Armenia)","Protection of Rights without Borders NGO, Yerevan (Armenia)",1
"Youth Avangard NGO, Yerevan (Armenia)",Youth Syunik Youth NGO,1
