Source,Target,Weight
Sociedad Cubana de Nutrición Clínica,Sociedad Nacional de la Cruz Roja Cubana,1
Sociedad Cubana de Obstetricia y Ginecología,Sociedad Cubana de Salud Pública,1
Sociedad Cubana de Obstetricia y Ginecología,Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,1
Sociedad Cubana de Obstetricia y Ginecología,Sociedad Cubana de Toxicología,1
Sociedad Cubana de Obstetricia y Ginecología,Sociedad Cubana de Trabajadores Sociales de la Salud,1
Sociedad Cubana de Oftalmología,Sociedad Cubana de Patología Clínica,1
Sociedad Cubana de Oftalmología,Sociedad Cubana de Otorrinolaringología,1
Sociedad Cubana de Oftalmología,Sociedad Cubana de Ortopedia y Traumatología,1
Sociedad Cubana de Oftalmología,Sociedad Cubana de Oncología y Radiobiología,1
Sociedad Cubana de Obstetricia y Ginecología,Unión Árabe de Cuba,1
Sociedad Cubana de Obstetricia y Ginecología,Unión de Periodistas de Cuba,1
Sociedad Cubana de Obstetricia y Ginecología,Unión de Informáticos de Cuba,1
Sociedad Cubana de Obstetricia y Ginecología,Unión de Escritores y Artistas de Cuba,1
Sociedad Cubana de Obstetricia y Ginecología,Unión Nacional de Juristas de Cuba,1
Sociedad Cubana de Obstetricia y Ginecología,Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,1
Sociedad Cubana de Obstetricia y Ginecología,Sociedad Nacional de la Cruz Roja Cubana,1
Sociedad Cubana de Obstetricia y Ginecología,Sociedad Meteorológica de Cuba,1
Sociedad Cubana de Obstetricia y Ginecología,Sociedad Económica Amigos del País,1
Sociedad Cubana de Obstetricia y Ginecología,Sociedad Cultural José Martí,1
Sociedad Cubana de Obstetricia y Ginecología,Sociedad Cubana para la Promoción de las Fuentes Renovables de Energía y el respeto ambiental,1
Sociedad Cubana de Obstetricia y Ginecología,Sociedad Cubana para el Estudio Multidisciplinario de la Sexualidad,1
Sociedad Cubana de Obstetricia y Ginecología,Sociedad Cubana de Urología,1
Sociedad Cubana de Nefrología,Unión de Escritores y Artistas de Cuba,1
Sociedad Cubana de Nefrología,Unión Nacional de Juristas de Cuba,1
Sociedad Cubana de Nefrología,Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Pediatría,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Toxicología,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Salud Pública,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Reumatología,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Psiquiatría,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Psicología de la Salud,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Prótesis Estomatológica,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Periodontología,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Patología Clínica,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Microbiología y Parasitología,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Otorrinolaringología,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Ortopedia y Traumatología,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Oncología y Radiobiología,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Oftalmología,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Obstetricia y Ginecología,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Nutrición Clínica,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Neurociencias,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Neumología,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Trabajadores Sociales de la Salud,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Urología,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana para el Estudio Multidisciplinario de la Sexualidad,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana para la Promoción de las Fuentes Renovables de Energía y el respeto ambiental,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana de Oftalmología,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana de Obstetricia y Ginecología,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana de Nutrición Clínica,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana de Neurociencias,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana de Neumología,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana de Nefrología,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana de Microbiología y Parasitología,1
Sociedad Cubana de Medicina Interna,Unión Árabe de Cuba,1
Sociedad Cubana de Medicina Interna,Unión de Periodistas de Cuba,1
Sociedad Cubana de Medicina Interna,Unión de Informáticos de Cuba,1
Sociedad Cubana de Medicina Interna,Unión de Escritores y Artistas de Cuba,1
Sociedad Cubana de Medicina Interna,Unión Nacional de Juristas de Cuba,1
Sociedad Cubana de Medicina Interna,Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,1
Sociedad Cubana de Medicina Interna,Sociedad Nacional de la Cruz Roja Cubana,1
Sociedad Cubana de Medicina Interna,Sociedad Meteorológica de Cuba,1
Sociedad Cubana de Medicina Interna,Sociedad Económica Amigos del País,1
Sociedad Cubana de Medicina Interna,Sociedad Cultural José Martí,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Nefrología,1
Sociedad Cubana de Medicina Interna,Sociedad Cubana de Medicina Legal,1
Sociedad Cubana de Nefrología,Sociedad Nacional de la Cruz Roja Cubana,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Neurociencias,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Pediatría,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Patología Clínica,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Otorrinolaringología,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Ortopedia y Traumatología,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Oncología y Radiobiología,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Oftalmología,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Obstetricia y Ginecología,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Nutrición Clínica,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Neumología,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Unión Árabe de Cuba,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Nefrología,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Microbiología y Parasitología,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Medicina Legal,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Medicina Interna,1
Sociedad Cubana de Medicina Física y Rehabilitación,Unión Árabe de Cuba,1
Sociedad Cubana de Medicina Física y Rehabilitación,Unión de Periodistas de Cuba,1
Sociedad Cubana de Medicina Física y Rehabilitación,Unión de Informáticos de Cuba,1
Sociedad Cubana de Medicina Física y Rehabilitación,Unión de Escritores y Artistas de Cuba,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Periodontología,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Prótesis Estomatológica,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Psicología de la Salud,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Psiquiatría,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Unión de Periodistas de Cuba,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Unión de Informáticos de Cuba,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Unión de Escritores y Artistas de Cuba,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Unión Nacional de Juristas de Cuba,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Nacional de la Cruz Roja Cubana,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Meteorológica de Cuba,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Económica Amigos del País,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cultural José Martí,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana para la Promoción de las Fuentes Renovables de Energía y el respeto ambiental,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana para el Estudio Multidisciplinario de la Sexualidad,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Urología,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Trabajadores Sociales de la Salud,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Toxicología,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Salud Pública,1
Sociedad Cubana de Medicina Intensiva y de Emergencia,Sociedad Cubana de Reumatología,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana de Oncología y Radiobiología,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana de Ortopedia y Traumatología,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana de Otorrinolaringología,1
Sociedad Cubana de Microbiología y Parasitología,Unión Nacional de Juristas de Cuba,1
Sociedad Cubana de Nefrología,Sociedad Cubana de Obstetricia y Ginecología,1
Sociedad Cubana de Nefrología,Sociedad Cubana de Nutrición Clínica,1
Sociedad Cubana de Nefrología,Sociedad Cubana de Neurociencias,1
Sociedad Cubana de Nefrología,Sociedad Cubana de Neumología,1
Sociedad Cubana de Microbiología y Parasitología,Unión Árabe de Cuba,1
Sociedad Cubana de Microbiología y Parasitología,Unión de Periodistas de Cuba,1
Sociedad Cubana de Microbiología y Parasitología,Unión de Informáticos de Cuba,1
Sociedad Cubana de Microbiología y Parasitología,Unión de Escritores y Artistas de Cuba,1
Sociedad Cubana de Microbiología y Parasitología,Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana de Patología Clínica,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Nacional de la Cruz Roja Cubana,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Meteorológica de Cuba,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Económica Amigos del País,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cultural José Martí,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana para la Promoción de las Fuentes Renovables de Energía y el respeto ambiental,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana para el Estudio Multidisciplinario de la Sexualidad,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana de Urología,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana de Trabajadores Sociales de la Salud,1
Sociedad Cubana de Nefrología,Sociedad Cubana de Oftalmología,1
Sociedad Cubana de Nefrología,Sociedad Cubana de Oncología y Radiobiología,1
Sociedad Cubana de Nefrología,Sociedad Cubana de Ortopedia y Traumatología,1
Sociedad Cubana de Nefrología,Sociedad Cubana de Otorrinolaringología,1
Sociedad Cubana de Nefrología,Sociedad Meteorológica de Cuba,1
Sociedad Cubana de Nefrología,Sociedad Económica Amigos del País,1
Sociedad Cubana de Nefrología,Sociedad Cultural José Martí,1
Sociedad Cubana de Nefrología,Sociedad Cubana para la Promoción de las Fuentes Renovables de Energía y el respeto ambiental,1
Sociedad Cubana de Nefrología,Sociedad Cubana para el Estudio Multidisciplinario de la Sexualidad,1
Sociedad Cubana de Nefrología,Sociedad Cubana de Urología,1
Sociedad Cubana de Nefrología,Sociedad Cubana de Trabajadores Sociales de la Salud,1
Sociedad Cubana de Nefrología,Sociedad Cubana de Toxicología,1
Sociedad Cubana de Nefrología,Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,1
Sociedad Cubana de Nefrología,Sociedad Cubana de Salud Pública,1
Sociedad Cubana de Nefrología,Sociedad Cubana de Reumatología,1
Sociedad Cubana de Nefrología,Sociedad Cubana de Psiquiatría,1
Sociedad Cubana de Nefrología,Sociedad Cubana de Psicología de la Salud,1
Sociedad Cubana de Nefrología,Sociedad Cubana de Prótesis Estomatológica,1
Sociedad Cubana de Nefrología,Sociedad Cubana de Periodontología,1
Sociedad Cubana de Nefrología,Sociedad Cubana de Pediatría,1
Sociedad Cubana de Nefrología,Sociedad Cubana de Patología Clínica,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana de Toxicología,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana de Salud Pública,1
Sociedad Cubana de Medicina Legal,Unión Nacional de Juristas de Cuba,1
Sociedad Cubana de Medicina Legal,Sociedad Nacional de la Cruz Roja Cubana,1
Sociedad Cubana de Medicina Legal,Sociedad Meteorológica de Cuba,1
Sociedad Cubana de Medicina Legal,Sociedad Económica Amigos del País,1
Sociedad Cubana de Medicina Legal,Sociedad Cultural José Martí,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana para la Promoción de las Fuentes Renovables de Energía y el respeto ambiental,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana para el Estudio Multidisciplinario de la Sexualidad,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana de Urología,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana de Trabajadores Sociales de la Salud,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana de Toxicología,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana de Salud Pública,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana de Reumatología,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana de Psiquiatría,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana de Psicología de la Salud,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana de Prótesis Estomatológica,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana de Periodontología,1
Sociedad Cubana de Medicina Legal,Sociedad Cubana de Pediatría,1
Sociedad Cubana de Medicina Legal,Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,1
Sociedad Cubana de Medicina Legal,Unión de Escritores y Artistas de Cuba,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana de Reumatología,1
Sociedad Cubana de Medicina Legal,Unión de Informáticos de Cuba,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana de Psiquiatría,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana de Psicología de la Salud,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana de Prótesis Estomatológica,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana de Periodontología,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana de Pediatría,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana de Patología Clínica,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana de Otorrinolaringología,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana de Ortopedia y Traumatología,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana de Oncología y Radiobiología,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana de Oftalmología,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana de Obstetricia y Ginecología,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana de Nutrición Clínica,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana de Neurociencias,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana de Neumología,1
Sociedad Cubana de Microbiología y Parasitología,Sociedad Cubana de Nefrología,1
Sociedad Cubana de Medicina Legal,Unión Árabe de Cuba,1
Sociedad Cubana de Medicina Legal,Unión de Periodistas de Cuba,1
Sociedad Cubana de Oncología y Radiobiología,Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,1
Sociedad Cubana de Oncología y Radiobiología,Unión Nacional de Juristas de Cuba,1
Sociedad Cubana de Oncología y Radiobiología,Unión de Escritores y Artistas de Cuba,1
Sociedad Cubana de Toxicología,Sociedad Cubana de Urología,1
Sociedad Cubana de Toxicología,Unión Nacional de Juristas de Cuba,1
Sociedad Cubana de Toxicología,Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,1
Sociedad Cubana de Toxicología,Sociedad Nacional de la Cruz Roja Cubana,1
Sociedad Cubana de Toxicología,Sociedad Meteorológica de Cuba,1
Sociedad Cubana de Toxicología,Sociedad Económica Amigos del País,1
Sociedad Cubana de Toxicología,Sociedad Cultural José Martí,1
Sociedad Cubana de Toxicología,Sociedad Cubana para la Promoción de las Fuentes Renovables de Energía y el respeto ambiental,1
Sociedad Cubana de Toxicología,Sociedad Cubana para el Estudio Multidisciplinario de la Sexualidad,1
Sociedad Cubana de Toxicología,Sociedad Cubana de Trabajadores Sociales de la Salud,1
Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,Sociedad Cultural José Martí,1
Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,Unión Árabe de Cuba,1
Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,Unión de Periodistas de Cuba,1
Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,Unión de Informáticos de Cuba,1
Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,Unión de Escritores y Artistas de Cuba,1
Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,Unión Nacional de Juristas de Cuba,1
Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,1
Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,Sociedad Nacional de la Cruz Roja Cubana,1
Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,Sociedad Meteorológica de Cuba,1
Sociedad Cubana de Toxicología,Unión de Escritores y Artistas de Cuba,1
Sociedad Cubana de Toxicología,Unión de Informáticos de Cuba,1
Sociedad Cubana de Toxicología,Unión de Periodistas de Cuba,1
Sociedad Cubana de Toxicología,Unión Árabe de Cuba,1
Sociedad Cubana de Urología,Sociedad Económica Amigos del País,1
Sociedad Cubana de Urología,Sociedad Cultural José Martí,1
Sociedad Cubana de Urología,Sociedad Cubana para la Promoción de las Fuentes Renovables de Energía y el respeto ambiental,1
Sociedad Cubana de Urología,Sociedad Cubana para el Estudio Multidisciplinario de la Sexualidad,1
Sociedad Cubana de Trabajadores Sociales de la Salud,Unión Árabe de Cuba,1
Sociedad Cubana de Trabajadores Sociales de la Salud,Unión de Periodistas de Cuba,1
Sociedad Cubana de Trabajadores Sociales de la Salud,Unión de Informáticos de Cuba,1
Sociedad Cubana de Trabajadores Sociales de la Salud,Unión de Escritores y Artistas de Cuba,1
Sociedad Cubana de Trabajadores Sociales de la Salud,Unión Nacional de Juristas de Cuba,1
Sociedad Cubana de Trabajadores Sociales de la Salud,Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,1
Sociedad Cubana de Trabajadores Sociales de la Salud,Sociedad Nacional de la Cruz Roja Cubana,1
Sociedad Cubana de Trabajadores Sociales de la Salud,Sociedad Meteorológica de Cuba,1
Sociedad Cubana de Trabajadores Sociales de la Salud,Sociedad Económica Amigos del País,1
Sociedad Cubana de Trabajadores Sociales de la Salud,Sociedad Cultural José Martí,1
Sociedad Cubana de Trabajadores Sociales de la Salud,Sociedad Cubana para la Promoción de las Fuentes Renovables de Energía y el respeto ambiental,1
Sociedad Cubana de Trabajadores Sociales de la Salud,Sociedad Cubana para el Estudio Multidisciplinario de la Sexualidad,1
Sociedad Cubana de Trabajadores Sociales de la Salud,Sociedad Cubana de Urología,1
Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,Sociedad Económica Amigos del País,1
Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,Sociedad Cubana para la Promoción de las Fuentes Renovables de Energía y el respeto ambiental,1
Sociedad Cubana de Psiquiatría,Unión Nacional de Juristas de Cuba,1
Sociedad Cubana de Reumatología,Sociedad Cubana para la Promoción de las Fuentes Renovables de Energía y el respeto ambiental,1
Sociedad Cubana de Reumatología,Unión de Informáticos de Cuba,1
Sociedad Cubana de Reumatología,Unión de Escritores y Artistas de Cuba,1
Sociedad Cubana de Reumatología,Unión Nacional de Juristas de Cuba,1
Sociedad Cubana de Reumatología,Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,1
Sociedad Cubana de Reumatología,Sociedad Nacional de la Cruz Roja Cubana,1
Sociedad Cubana de Reumatología,Sociedad Meteorológica de Cuba,1
Sociedad Cubana de Reumatología,Sociedad Económica Amigos del País,1
Sociedad Cubana de Reumatología,Sociedad Cultural José Martí,1
Sociedad Cubana de Reumatología,Sociedad Cubana para el Estudio Multidisciplinario de la Sexualidad,1
Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,Sociedad Cubana para el Estudio Multidisciplinario de la Sexualidad,1
Sociedad Cubana de Reumatología,Sociedad Cubana de Urología,1
Sociedad Cubana de Reumatología,Sociedad Cubana de Trabajadores Sociales de la Salud,1
Sociedad Cubana de Reumatología,Sociedad Cubana de Toxicología,1
Sociedad Cubana de Reumatología,Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,1
Sociedad Cubana de Reumatología,Sociedad Cubana de Salud Pública,1
Sociedad Cubana de Psiquiatría,Unión Árabe de Cuba,1
Sociedad Cubana de Psiquiatría,Unión de Periodistas de Cuba,1
Sociedad Cubana de Psiquiatría,Unión de Informáticos de Cuba,1
Sociedad Cubana de Reumatología,Unión de Periodistas de Cuba,1
Sociedad Cubana de Reumatología,Unión Árabe de Cuba,1
Sociedad Cubana de Salud Pública,Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,1
Sociedad Cubana de Salud Pública,Sociedad Cubana de Toxicología,1
Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,Sociedad Cubana de Urología,1
Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,Sociedad Cubana de Trabajadores Sociales de la Salud,1
Sociedad Cubana de Sociedad Cubana de Retinosis Pigmentaria,Sociedad Cubana de Toxicología,1
Sociedad Cubana de Salud Pública,Unión Árabe de Cuba,1
Sociedad Cubana de Salud Pública,Unión de Periodistas de Cuba,1
Sociedad Cubana de Salud Pública,Unión de Informáticos de Cuba,1
Sociedad Cubana de Salud Pública,Unión de Escritores y Artistas de Cuba,1
Sociedad Cubana de Salud Pública,Unión Nacional de Juristas de Cuba,1
Sociedad Cubana de Salud Pública,Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,1
Sociedad Cubana de Salud Pública,Sociedad Nacional de la Cruz Roja Cubana,1
Sociedad Cubana de Salud Pública,Sociedad Meteorológica de Cuba,1
Sociedad Cubana de Salud Pública,Sociedad Económica Amigos del País,1
Sociedad Cubana de Salud Pública,Sociedad Cultural José Martí,1
Sociedad Cubana de Salud Pública,Sociedad Cubana para la Promoción de las Fuentes Renovables de Energía y el respeto ambiental,1
Sociedad Cubana de Salud Pública,Sociedad Cubana para el Estudio Multidisciplinario de la Sexualidad,1
Sociedad Cubana de Salud Pública,Sociedad Cubana de Urología,1
Sociedad Cubana de Salud Pública,Sociedad Cubana de Trabajadores Sociales de la Salud,1
Sociedad Cubana de Urología,Sociedad Meteorológica de Cuba,1
Sociedad Cubana de Urología,Sociedad Nacional de la Cruz Roja Cubana,1
Sociedad Cubana de Urología,Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,1
Sociedad Nacional de la Cruz Roja Cubana,Unión de Escritores y Artistas de Cuba,1
Society of Volunteers to Correct the False Story about Comfort Women,Society to Pass-down the Real History to the Next Generation,1
Society for the Dissemination of Historical Fact,and Japan association for fostering the seeds of historical truth,1
Society for the Dissemination of Historical Fact,Veteran's voices memorial project,1
Society for the Dissemination of Historical Fact,Society to Pass-down the Real History to the Next Generation,1
Society for the Dissemination of Historical Fact,Society of Volunteers to Correct the False Story about Comfort Women,1
Sociedad Nacional de la Cruz Roja Cubana,Unión Árabe de Cuba,1
Sociedad Nacional de la Cruz Roja Cubana,Unión de Periodistas de Cuba,1
Sociedad Nacional de la Cruz Roja Cubana,Unión de Informáticos de Cuba,1
Sociedad Nacional de la Cruz Roja Cubana,Unión Nacional de Juristas de Cuba,1
Sociedad Cubana de Urología,Unión Nacional de Juristas de Cuba,1
Sociedad Nacional de la Cruz Roja Cubana,Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,1
Sociedad Meteorológica de Cuba,Unión Árabe de Cuba,1
Sociedad Meteorológica de Cuba,Unión de Periodistas de Cuba,1
Sociedad Meteorológica de Cuba,Unión de Informáticos de Cuba,1
Sociedad Meteorológica de Cuba,Unión de Escritores y Artistas de Cuba,1
Sociedad Meteorológica de Cuba,Unión Nacional de Juristas de Cuba,1
Sociedad Meteorológica de Cuba,Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,1
Sociedad Meteorológica de Cuba,Sociedad Nacional de la Cruz Roja Cubana,1
Society of Volunteers to Correct the False Story about Comfort Women,Veteran's voices memorial project,1
Society of Volunteers to Correct the False Story about Comfort Women,and Japan association for fostering the seeds of historical truth,1
Society to Pass-down the Real History to the Next Generation,Veteran's voices memorial project,1
Society to Pass-down the Real History to the Next Generation,and Japan association for fostering the seeds of historical truth,1
Unión de Periodistas de Cuba,Unión Árabe de Cuba,1
Unión de Informáticos de Cuba,Unión Árabe de Cuba,1
Unión de Informáticos de Cuba,Unión de Periodistas de Cuba,1
Unión de Escritores y Artistas de Cuba,Unión Árabe de Cuba,1
Unión de Escritores y Artistas de Cuba,Unión de Periodistas de Cuba,1
Unión de Escritores y Artistas de Cuba,Unión de Informáticos de Cuba,1
Unión Nacional de Juristas de Cuba,Unión Árabe de Cuba,1
Unión Nacional de Juristas de Cuba,Unión de Periodistas de Cuba,1
Unión Nacional de Juristas de Cuba,Unión de Informáticos de Cuba,1
Unión Nacional de Juristas de Cuba,Unión de Escritores y Artistas de Cuba,1
Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,Unión Árabe de Cuba,1
Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,Unión de Periodistas de Cuba,1
Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,Unión de Informáticos de Cuba,1
Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,Unión de Escritores y Artistas de Cuba,1
Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,Unión Nacional de Juristas de Cuba,1
Tibet Advocacy Coalition (TAG),and International Tibet Network (ITN),1
The Network of Chinese Human Rights Defenders (CHRD),"and Rights Defence Network (RDN), (China)",1
Sociedad Económica Amigos del País,Unión Árabe de Cuba,1
Sociedad Económica Amigos del País,Unión de Periodistas de Cuba,1
Sociedad Económica Amigos del País,Unión de Informáticos de Cuba,1
Sociedad Cubana para la Promoción de las Fuentes Renovables de Energía y el respeto ambiental,Sociedad Nacional de la Cruz Roja Cubana,1
Sociedad Cubana para la Promoción de las Fuentes Renovables de Energía y el respeto ambiental,Sociedad Económica Amigos del País,1
